Route_ID	Route_Comb	Dup_Bw_Titles	Dup_Bw_Authors	Source_ID	Target_ID_All	Target_ID_0	Edition_ID	Matched_Entries	Last_Date	First_Date	Duration	Source_ID	Source_Location_Name_Standardized	Target_ID	Target_Location_Name_Standardized	interregional	international
2907	1181;1058	TRUE	TRUE	1181	1058	1058	OC1608;OC1611;OC1616;OC1620;OC1666;OC1676;GM1684;GM1685;GM1687	5704;6018;6693;7245;10014;10587;11622;11728;11826	1687	1608	79	1181	Rome	1058	Paris	TRUE	TRUE
2908	1181;1058;824;1086;30	FALSE	FALSE	1181	1058;824;1086;30	1058	SAA1550	128	1550	1550	0	1181	Rome	1058	Paris	TRUE	TRUE
1848	833;1058	TRUE	FALSE	833	1058	1058	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5589;5899;6577;7126;7784;9895;10468	1676	1608	68	833	Madrid	1058	Paris	TRUE	TRUE
102	55;1058	FALSE	FALSE	55	1058	1058	DW1595	2864	1595	1595	0	55	Antwerp	1058	Paris	TRUE	TRUE
957	399;1058;1368;953	TRUE	FALSE	399	1058;1368;953	1058	DW1578;DW1598	2482;4349	1598	1578	20	399	Dresden	1058	Paris	TRUE	TRUE
958	399;1058;222	FALSE	FALSE	399	1058;222	1058	DW1577	2439	1577	1577	0	399	Dresden	1058	Paris	TRUE	TRUE
2076	887;1058	TRUE	TRUE	887	1058	1058	SAA1550;OC1608;OC1611;OC1616;OC1620;OC1623;OC1623;OC1666;OC1676;GM1684;GM1685	134;5617;5929;6606;7156;7525;7526;9925;10498;11606;11712	1685	1550	135	887	Milan	1058	Paris	TRUE	TRUE
2077	887;1058;1319	FALSE	FALSE	887	1058;1319	1058	OC1623	7541	1623	1623	0	887	Milan	1058	Paris	TRUE	TRUE
2078	887;1058;195	FALSE	FALSE	887	1058;195	1058	OC1623	7546	1623	1623	0	887	Milan	1058	Paris	TRUE	TRUE
1607	755;1058	FALSE	FALSE	755	1058	1058	DW1595	2835	1595	1595	0	755	Leipzig	1058	Paris	TRUE	TRUE
2596	1058;1058	FALSE	FALSE	1058	1058	1058	GV1720	12118	1720	1720	0	1058	Paris	1058	Paris	FALSE	FALSE
3422	1472;1058	TRUE	TRUE	1472	1058	1058	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676;GV1720	5662;5974;6651;7201;7578;9970;10543;12172	1720	1608	112	1472	Venice	1058	Paris	TRUE	TRUE
3423	1472;1058;1051;1486;1480;1076;207;153;887;1443;909;274;824;974	FALSE	FALSE	1472	1058;1051;1486;1480;1076;207;153;887;1443;909;274;824;974	1058	GV1720	12164	1720	1720	0	1472	Venice	1058	Paris	TRUE	TRUE
3424	1472;1058;207;305;120	FALSE	FALSE	1472	1058;207;305;120	1058	OC1623	7579	1623	1623	0	1472	Venice	1058	Paris	TRUE	TRUE
3425	1472;1058;887;1319;1204;748;1103;386;374	FALSE	FALSE	1472	1058;887;1319;1204;748;1103;386;374	1058	GV1720	12165	1720	1720	0	1472	Venice	1058	Paris	TRUE	TRUE
3426	1472;1058;887;1319;512;824	FALSE	FALSE	1472	1058;887;1319;512;824	1058	GV1720	12167	1720	1720	0	1472	Venice	1058	Paris	TRUE	TRUE
207	77;1058;1449;1368;951	FALSE	FALSE	77	1058;1449;1368;951	1058	LZ1680	11393	1680	1680	0	77	Augsburg	1058	Paris	TRUE	TRUE
1794	824;1058	TRUE	TRUE	824	1058	1058	SAB1562B;GH1563;JG1563;GH1564A;GH1564B;GH1598A;OC1608;OC1611;OC1616;OC1620;OC1623;JW1641;OC1666;OC1676;LZ1680	998;1056;1297;1339;1474;4288;5800;6116;6789;7343;7696;8347;10111;10683;11572	1680	1562	118	824	Lyon	1058	Paris	TRUE	FALSE
1795	824;1058;1035	TRUE	TRUE	824	1058;1035	1058	RV1576;GMA1612;GMA1625	2409;6261;7993	1625	1576	49	824	Lyon	1058	Paris	TRUE	FALSE
1796	824;1058;195	TRUE	FALSE	824	1058;195	1058	GM1684;GM1685;GM1687	11636;11742;11840	1687	1684	3	824	Lyon	1058	Paris	TRUE	FALSE
1797	824;1058;829;272	FALSE	FALSE	824	1058;829;272	1058	GV1720	12228	1720	1720	0	824	Lyon	1058	Paris	TRUE	FALSE
3132	1368;1058;1285;136;1482;740;761;992	FALSE	FALSE	1368	1058;1285;136;1482;740;761;992	1058	GV1720	12354	1720	1720	0	1368	Strasbourg	1058	Paris	TRUE	FALSE
3133	1368;1058;1374;205;120;916;160;386;374	FALSE	FALSE	1368	1058;1374;205;120;916;160;386;374	1058	GV1720	12355	1720	1720	0	1368	Strasbourg	1058	Paris	TRUE	FALSE
52	44;1058;313;822	FALSE	FALSE	44	1058;313;822	1058	LA1597	3654	1597	1597	0	44	Amiens	1058	Paris	TRUE	FALSE
1735	798;1058	TRUE	TRUE	798	1058	1058	JG1563;GMA1612;GMA1625	1294;6258;7990	1625	1563	62	798	London	1058	Paris	TRUE	TRUE
453	187;1058;776	TRUE	FALSE	187	1058;776	1058	GM1684;GM1685;GM1687	11638;11744;11842	1687	1684	3	187	Bordeaux	1058	Paris	TRUE	FALSE
2445	1035;1058	FALSE	FALSE	1035	1058	1058	LZ1680	11567	1680	1680	0	1035	Orléans	1058	Paris	TRUE	FALSE
2446	1035;1058;444	FALSE	FALSE	1035	1058;444	1058	LA1597	3753	1597	1597	0	1035	Orléans	1058	Paris	TRUE	FALSE
2143	896;1058	FALSE	FALSE	896	1058	1058	OC1623	7714	1623	1623	0	896	Molines-en-Queyras	1058	Paris	TRUE	FALSE
2262	953;1058	TRUE	FALSE	953	1058	1058	GM1684;GM1685;GM1687	11628;11734;11832	1687	1684	3	953	Nantes	1058	Paris	TRUE	FALSE
1122	466;1058;887;951	FALSE	FALSE	466	1058;887;951	1058	OC1623	7434	1623	1623	0	466	Florence	1058	Paris	TRUE	TRUE
3490	1487;1058	FALSE	FALSE	1487	1058	1058	OC1623	7605	1623	1623	0	1487	Vienna	1058	Paris	TRUE	TRUE
3491	1487;1058;783;941;77;1368;1254;951;1151;222;273	FALSE	FALSE	1487	1058;783;941;77;1368;1254;951;1151;222;273	1058	GV1720	12358	1720	1720	0	1487	Vienna	1058	Paris	TRUE	TRUE
294	104;1058;1099	TRUE	FALSE	104	1058;1099	1058	GM1684;GM1685;GM1687	11637;11743;11841	1687	1684	3	104	Baiona	1058	Paris	TRUE	TRUE
372	139;1058;137	FALSE	FALSE	139	1058;137	1058	LA1597	3679	1597	1597	0	139	Beauvais	1058	Paris	TRUE	FALSE
653	279;1058	FALSE	FALSE	279	1058	1058	LZ1680	11568	1680	1680	0	279	Chartres	1058	Paris	TRUE	FALSE
654	279;1058;1225	FALSE	FALSE	279	1058;1225	1058	LA1597	3694	1597	1597	0	279	Chartres	1058	Paris	TRUE	FALSE
693	313;1058	FALSE	FALSE	313	1058	1058	GV1720	12178	1720	1720	0	313	Clermont	1058	Paris	TRUE	FALSE
1135	469;1058	FALSE	FALSE	469	1058	1058	OC1623	7713	1623	1623	0	469	Fontainebleau	1058	Paris	FALSE	FALSE
1974	875;1058	FALSE	FALSE	875	1058	1058	LZ1680	11569	1680	1680	0	875	Melun	1058	Paris	FALSE	FALSE
2296	957;1058	FALSE	FALSE	957	1058	1058	OC1623	7566	1623	1623	0	957	Naples	1058	Paris	TRUE	TRUE
2327	974;1058;542;217;914	FALSE	FALSE	974	1058;542;217;914	1058	LA1597	3749	1597	1597	0	974	Nevers	1058	Paris	TRUE	FALSE
2737	1119;1058	TRUE	FALSE	1119	1058	1058	OC1608;OC1611;OC1616;OC1620;OC1666;OC1676	5724;6038;6713;7265;10034;10607	1676	1608	68	1119	Prague	1058	Paris	TRUE	TRUE
2781	1151;1058;341;312	FALSE	FALSE	1151	1058;341;312	1058	LA1597	3801	1597	1597	0	1151	Reims	1058	Paris	TRUE	FALSE
2829	1176;1058;1106	FALSE	FALSE	1176	1058;1106	1058	LA1597;LA1597	3812;3813	1597	1597	0	1176	Roanne	1058	Paris	TRUE	FALSE
3254	1438;1058	FALSE	FALSE	1438	1058	1058	LZ1680	11570	1680	1680	0	1438	Troyes	1058	Paris	TRUE	FALSE
3255	1438;1058;1122;952;212	FALSE	FALSE	1438	1058;1122;952;212	1058	LA1597	3838	1597	1597	0	1438	Troyes	1058	Paris	TRUE	FALSE
3532	1508;1058;273	FALSE	FALSE	1508	1058;273	1058	LA1597	3845	1597	1597	0	1508	Vitry-en-Perthois	1058	Paris	TRUE	FALSE
2854	1181;222	TRUE	TRUE	1181	222	222	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676;GM1684;GM1685;GM1687	5603;5914;6591;7141;7557;9910;10483;11639;11745;11843	1687	1608	79	1181	Rome	222	Brussels	TRUE	TRUE
2855	1181;222;1429;77;1343	FALSE	FALSE	1181	222;1429;77;1343	222	SAB1562B	974	1562	1562	0	1181	Rome	222	Brussels	TRUE	TRUE
2856	1181;222;183;1429;77;1343	TRUE	TRUE	1181	222;183;1429;77;1343	222	SAA1550;SAC1598	125;4381	1598	1550	48	1181	Rome	222	Brussels	TRUE	TRUE
2857	1181;222;77;1343;1429	FALSE	FALSE	1181	222;77;1343;1429	222	JW1641	8321	1641	1641	0	1181	Rome	222	Brussels	TRUE	TRUE
1830	833;222	TRUE	FALSE	833	222	222	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5802;6118;6791;7345;7785;10113;10685	1676	1608	68	833	Madrid	222	Brussels	TRUE	TRUE
85	55;222;865;1490	FALSE	FALSE	55	222;865;1490	222	LA1597	3564	1597	1597	0	55	Antwerp	222	Brussels	TRUE	FALSE
2004	887;222	TRUE	TRUE	887	222	222	SAA1550;OC1608;OC1611;OC1616;OC1620;OC1623;OC1623;OC1666;OC1676	135;5597;5907;6585;7134;7466;7472;9903;10476	1676	1550	126	887	Milan	222	Brussels	TRUE	TRUE
2005	887;222;1429	TRUE	FALSE	887	222;1429	222	OC1608;OC1611;OC1616;OC1620;OC1666;OC1676	5783;6099;6772;7326;10094;10666	1676	1608	68	887	Milan	222	Brussels	TRUE	TRUE
1551	755;222;323;55	FALSE	FALSE	755	222;323;55	222	DW1595	2839	1595	1595	0	755	Leipzig	222	Brussels	TRUE	TRUE
2514	1058;222	TRUE	FALSE	1058	222	222	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5604;5915;6592;7142;7683;9911;10484	1676	1608	68	1058	Paris	222	Brussels	TRUE	TRUE
2515	1058;222;1305;1070;245;1462	FALSE	FALSE	1058	222;1305;1070;245;1462	222	GV1720	12231	1720	1720	0	1058	Paris	222	Brussels	TRUE	TRUE
3381	1472;222	TRUE	FALSE	1472	222	222	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5663;5975;6652;7202;7590;9971;10544	1676	1608	68	1472	Venice	222	Brussels	TRUE	TRUE
1150	481;222;1191;835;1432;770;765	FALSE	FALSE	481	222;1191;835;1432;770;765	222	GV1720	12344	1720	1720	0	481	Frankfurt	222	Brussels	TRUE	TRUE
710	323;222	TRUE	FALSE	323	222	222	GM1684;GM1685;GM1687	11678;11784;11882	1687	1684	3	323	Cologne	222	Brussels	TRUE	TRUE
711	323;222;1179;765	FALSE	FALSE	323	222;1179;765	222	GV1720	12341	1720	1720	0	323	Cologne	222	Brussels	TRUE	TRUE
712	323;222;826;765	TRUE	TRUE	323	222;826;765	222	GG1602;GV1720	4573;12340	1720	1602	118	323	Cologne	222	Brussels	TRUE	TRUE
1815	826;222;1408;1209;765	FALSE	FALSE	826	222;1408;1209;765	222	LA1597	3618	1597	1597	0	826	Maastricht	222	Brussels	TRUE	TRUE
1666	770;222;1403;765	FALSE	FALSE	770	222;1403;765	222	LA1597	3268	1597	1597	0	770	Liège	222	Brussels	TRUE	FALSE
2232	950;222	FALSE	FALSE	950	222	222	LA1597	3626	1597	1597	0	950	Namur	222	Brussels	TRUE	FALSE
2275	957;222	FALSE	FALSE	957	222	222	OC1623;OC1623	7564;7565	1623	1623	0	957	Naples	222	Brussels	TRUE	TRUE
2712	1119;222	FALSE	FALSE	1119	222	222	OC1623	7622	1623	1623	0	1119	Prague	222	Brussels	TRUE	TRUE
2249	951;222	TRUE	FALSE	951	222	222	OC1608;OC1611;OC1616;OC1620;OC1666;OC1676	5609;5921;6598;7148;9917;10490	1676	1608	68	951	Nancy	222	Brussels	TRUE	TRUE
624	245;222	FALSE	FALSE	245	222	222	OC1623	7682	1623	1623	0	245	Cambrai	222	Brussels	TRUE	TRUE
379	155;222;580	FALSE	FALSE	155	222;580	222	LA1597;LA1597	3581;3582	1597	1597	0	155	Bergen	222	Brussels	TRUE	TRUE
1421	636;222	FALSE	FALSE	636	222	222	GG1602	4465	1602	1602	0	636	Hun	222	Brussels	TRUE	FALSE
2147	907;222	TRUE	FALSE	907	222	222	CE1552A;CE1553A;CE1560A;CE1565B;CE1566A;CE1586A;CE1650;CE1679	187;453;737;1631;1910;2562;8516;11017	1679	1552	127	907	Mons	222	Brussels	TRUE	TRUE
2669	1071;222	FALSE	FALSE	1071	222	222	OC1623	7684	1623	1623	0	1071	Péronnes	222	Brussels	TRUE	FALSE
2871	1181;481;805	TRUE	FALSE	1181	481;805	481	GM1684;GM1685;GM1687	11673;11779;11877	1687	1684	3	1181	Rome	481	Frankfurt	TRUE	TRUE
91	55;481	FALSE	FALSE	55	481	481	LZ1680	11419	1680	1680	0	55	Antwerp	481	Frankfurt	TRUE	TRUE
92	55;481;861	TRUE	TRUE	55	481;861	481	TT1604;TT1605;TT1615;TT1618;TT1629;GS1655;GS1662B;GS1663;GS1673	5063;5309;6434;6983;8175;9060;9410;9656;10292	1673	1604	69	55	Antwerp	481	Frankfurt	TRUE	TRUE
914	399;481;873	FALSE	FALSE	399	481;873	481	GG1602	4622	1602	1602	0	399	Dresden	481	Frankfurt	TRUE	FALSE
2023	887;481	FALSE	FALSE	887	481	481	OC1623	7542	1623	1623	0	887	Milan	481	Frankfurt	TRUE	TRUE
1568	755;481	TRUE	TRUE	755	481	481	JG1563;TT1604;TT1605;TT1615;TT1618;TT1629;GS1655;GS1662B;GS1663;GS1673;BS1709;BS1729	1185;5089;5335;6460;7009;8201;9086;9436;9682;10318;12060;12452	1729	1563	166	755	Leipzig	481	Frankfurt	TRUE	FALSE
1569	755;481;438	FALSE	FALSE	755	481;438	481	CK1678	10827	1678	1678	0	755	Leipzig	481	Frankfurt	TRUE	FALSE
2540	1058;481	TRUE	TRUE	1058	481	481	JG1563;RV1576;GMA1612;GMA1625	1295;2407;6259;7991	1625	1563	62	1058	Paris	481	Frankfurt	TRUE	TRUE
144	77;481	TRUE	TRUE	77	481	481	JG1563;JG1563;RV1576;GMA1612;OC1616;OC1623;GMA1625;OC1666;OC1676;LZ1680	1194;1196;2289;6133;6813;7644;7859;9827;10707;11411	1680	1563	117	77	Augsburg	481	Frankfurt	TRUE	FALSE
145	77;481;380;857	FALSE	FALSE	77	481;380;857	481	LA1597	2891	1597	1597	0	77	Augsburg	481	Frankfurt	TRUE	FALSE
146	77;481;479	TRUE	TRUE	77	481;479	481	RV1576;GMA1612;GMA1625	2296;6140;7866	1625	1576	49	77	Augsburg	481	Frankfurt	TRUE	FALSE
147	77;481;602	TRUE	TRUE	77	481;602	481	RV1576;GMA1612;GMA1625	2293;6137;7863	1625	1576	49	77	Augsburg	481	Frankfurt	TRUE	FALSE
1899	835;481	TRUE	TRUE	835	481	481	LA1597;GG1602	3314;4605	1602	1597	5	835	Mainz	481	Frankfurt	TRUE	FALSE
730	323;481;839;774;690	FALSE	FALSE	323	481;839;774;690	481	LA1597	3010	1597	1597	0	323	Cologne	481	Frankfurt	TRUE	FALSE
530	206;481	FALSE	FALSE	206	481	481	LZ1680	11433	1680	1680	0	206	Bremen	481	Frankfurt	TRUE	FALSE
531	206;481;672	FALSE	FALSE	206	481;672	481	CK1678	10792	1678	1678	0	206	Bremen	481	Frankfurt	TRUE	FALSE
1925	846;481;521	FALSE	FALSE	846	481;521	481	GG1602	4774	1602	1602	0	846	Marburg	481	Frankfurt	FALSE	FALSE
1926	846;481;521;489	FALSE	FALSE	846	481;521;489	481	LA1597	3311	1597	1597	0	846	Marburg	481	Frankfurt	FALSE	FALSE
2358	1011;481	TRUE	TRUE	1011	481	481	JG1563;LA1597;GG1602;TT1604;TT1605;TT1615;TT1618;TT1629;GS1655;GS1662B;GS1663;GS1673	1217;3365;4807;5077;5323;6448;6997;8189;9074;9424;9670;10306	1673	1563	110	1011	Nuremberg	481	Frankfurt	TRUE	FALSE
2359	1011;481;1563	FALSE	FALSE	1011	481;1563	481	CK1678	10843	1678	1678	0	1011	Nuremberg	481	Frankfurt	TRUE	FALSE
2412	1021;481	TRUE	TRUE	1021	481	481	RV1576;GMA1612;GMA1625	2364;6212;7944	1625	1576	49	1021	Offenburg	481	Frankfurt	TRUE	FALSE
2413	1021;481;1173	FALSE	FALSE	1021	481;1173	481	JG1563	1240	1563	1563	0	1021	Offenburg	481	Frankfurt	TRUE	FALSE
3050	1314;481	FALSE	FALSE	1314	481	481	LA1597	3440	1597	1597	0	1314	Siegen	481	Frankfurt	TRUE	FALSE
3086	1343;481	FALSE	FALSE	1343	481	481	GG1602	4889	1602	1602	0	1343	Speyer	481	Frankfurt	TRUE	FALSE
3113	1368;481	TRUE	TRUE	1368	481	481	TT1604;TT1604;TT1605;TT1605;TT1615;TT1615;TT1618;TT1618;TT1629;TT1629;GS1655;GS1655;GS1662B;GS1662B;GS1663;GS1663;GS1673;GS1673;LZ1680;LZ1680	5068;5069;5314;5315;6439;6440;6988;6989;8180;8181;9065;9066;9415;9416;9661;9662;10297;10298;11520;11521	1680	1604	76	1368	Strasbourg	481	Frankfurt	TRUE	TRUE
3243	1432;481	TRUE	TRUE	1432	481	481	CK1678;LZ1680	10860;11524	1680	1678	2	1432	Trier	481	Frankfurt	TRUE	FALSE
2715	1119;481	TRUE	TRUE	1119	481	481	JG1563;RV1576;GG1602;GMA1612;GMA1625;OC1676	1165;2319;4826;6166;7898;10727	1676	1563	113	1119	Prague	481	Frankfurt	TRUE	TRUE
2970	1254;481	FALSE	FALSE	1254	481	481	GMA1625	7892	1625	1625	0	1254	Salzburg	481	Frankfurt	TRUE	TRUE
2971	1254;481;737;646;857	FALSE	FALSE	1254	481;737;646;857	481	GG1602	4858	1602	1602	0	1254	Salzburg	481	Frankfurt	TRUE	TRUE
3597	1563;481	FALSE	FALSE	1563	481	481	GG1602	4924	1602	1602	0	1563	Wurzburg	481	Frankfurt	TRUE	FALSE
3598	1563;481;71;1300	FALSE	FALSE	1563	481;71;1300	481	LA1597	3545	1597	1597	0	1563	Wurzburg	481	Frankfurt	TRUE	FALSE
279	90;481	FALSE	FALSE	90	481	481	GG1602	4545	1602	1602	0	90	Bad Cannstatt	481	Frankfurt	TRUE	FALSE
1396	602;481	TRUE	TRUE	602	481	481	RV1576;LA1597;TT1604;TT1605;GMA1612;TT1615;TT1618;GMA1625;TT1629;GS1655;GS1662B;GS1663;GS1673	2294;3211;5071;5317;6138;6442;6991;7864;8183;9068;9418;9664;10300	1673	1576	97	602	Heidelberg	481	Frankfurt	TRUE	FALSE
3289	1449;481;602	TRUE	TRUE	1449	481;602	481	CK1678;LZ1680	10861;11527	1680	1678	2	1449	Ulm	481	Frankfurt	TRUE	FALSE
869	389;481;380;880	FALSE	FALSE	389	481;380;880	481	GV1720	12337	1720	1720	0	389	Donauwörth	481	Frankfurt	TRUE	FALSE
1053	438;481;543;420;492	FALSE	FALSE	438	481;543;420;492	481	LA1597	3110	1597	1597	0	438	Erfurt	481	Frankfurt	TRUE	FALSE
1054	438;481;543;492	FALSE	FALSE	438	481;543;492	481	GG1602	4648	1602	1602	0	438	Erfurt	481	Frankfurt	TRUE	FALSE
1402	603;481;602;357	FALSE	FALSE	603	481;602;357	481	GV1720	12338	1720	1720	0	603	Heilbronn	481	Frankfurt	TRUE	FALSE
1464	672;481;1428;681;521	FALSE	FALSE	672	481;1428;681;521	481	LA1597;LA1597	2980;2981	1597	1597	0	672	Kassel	481	Frankfurt	FALSE	FALSE
1465	672;481;521	FALSE	FALSE	672	481;521	481	GG1602	4569	1602	1602	0	672	Kassel	481	Frankfurt	FALSE	FALSE
1741	802;481	TRUE	TRUE	802	481	481	JG1563;RV1576;TT1604;TT1605;GMA1612;TT1615;TT1618;GMA1625;TT1629;GS1655;GS1662B;GS1663;GS1673	1192;2368;5090;5336;6218;6461;7010;7950;8202;9087;9437;9683;10319	1673	1563	110	802	Lübeck	481	Frankfurt	TRUE	FALSE
1872	834;481	FALSE	FALSE	834	481	481	GG1602	4756	1602	1602	0	834	Magdeburg	481	Frankfurt	TRUE	FALSE
2873	1181;514	TRUE	TRUE	1181	514	514	SAB1562B;GH1563;GH1564A;GH1564B;RV1576;GH1598A;OC1608;OC1611;GMA1612;OC1616;OC1620;OC1623;GMA1625;JW1641;OC1666;OC1676;LZ1680;GM1684;GM1685;GM1687;GV1720	975;1031;1314;1449;2378;4264;5700;6014;6228;6689;7241;7386;7960;8322;10010;10583;11561;11610;11716;11814;12085	1720	1562	158	1181	Rome	514	Genoa	TRUE	FALSE
2874	1181;514;1315;466;183;887	TRUE	FALSE	1181	514;1315;466;183;887	514	SAD1640;SAD1642	8313;8395	1642	1640	2	1181	Rome	514	Genoa	TRUE	FALSE
2875	1181;514;466	FALSE	FALSE	1181	514;466	514	FS1700	11923	1700	1700	0	1181	Rome	514	Genoa	TRUE	FALSE
2876	1181;514;887	TRUE	TRUE	1181	514;887	514	JG1563;RV1576;GMA1625	1287;2379;7961	1625	1563	62	1181	Rome	514	Genoa	TRUE	FALSE
1832	833;514	FALSE	FALSE	833	514	514	OC1623	7790	1623	1623	0	833	Madrid	514	Genoa	TRUE	TRUE
257	86;514;1277	FALSE	FALSE	86	514;1277	514	LA1597	3666	1597	1597	0	86	Avignon	514	Genoa	TRUE	TRUE
919	399;514;1524	TRUE	FALSE	399	514;1524	514	DW1578;DW1598	2507;4374	1598	1578	20	399	Dresden	514	Genoa	TRUE	TRUE
2024	887;514	TRUE	TRUE	887	514	514	OC1608;FS1610B;OC1611;FS1615;OC1616;OC1620;FS1622;OC1623;FS1628;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;OC1666;FS1670;FS1672;FS1675;OC1676;GM1684;GM1684;GM1685;GM1685;GM1687;GM1687;FS1700;GV1720;GV1720	5674;5847;5988;6320;6663;7215;7377;7393;8061;8428;8462;8776;8946;9229;9263;9296;9984;10145;10179;10458;10557;11588;11621;11694;11727;11797;11825;11921;12105;12161	1720	1608	112	887	Milan	514	Genoa	TRUE	FALSE
2025	887;514;1062;1512;1415	FALSE	FALSE	887	514;1062;1512;1415	514	LA1597	3932	1597	1597	0	887	Milan	514	Genoa	TRUE	FALSE
2026	887;514;30	TRUE	FALSE	887	514;30	514	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5678;5992;6667;7219;7507;9988;10561	1676	1608	68	887	Milan	514	Genoa	TRUE	FALSE
1573	755;514;887	FALSE	FALSE	755	514;887	514	DW1595	2872	1595	1595	0	755	Leipzig	514	Genoa	TRUE	TRUE
3391	1472;514	TRUE	FALSE	1472	514	514	BS1703;BS1709;BS1729	11951;12003;12395	1729	1703	26	1472	Venice	514	Genoa	TRUE	FALSE
3392	1472;514;1059	TRUE	TRUE	1472	514;1059	514	OC1608;FS1610B;OC1611;FS1615;OC1616;OC1620;FS1622;OC1623;FS1628;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;OC1666;FS1670;FS1672;FS1675;OC1676;GM1684;GM1685;GM1687;FS1700	5645;5846;5957;6319;6634;7184;7376;7443;8060;8427;8461;8775;8945;9228;9262;9295;9953;10144;10178;10457;10526;11620;11726;11824;11920	1700	1608	92	1472	Venice	514	Genoa	TRUE	FALSE
3393	1472;514;445;207	FALSE	FALSE	1472	514;445;207	514	GV1720	12163	1720	1720	0	1472	Venice	514	Genoa	TRUE	FALSE
154	77;514	FALSE	FALSE	77	514	514	RV1576	2371	1576	1576	0	77	Augsburg	514	Genoa	TRUE	TRUE
155	77;514;887	TRUE	TRUE	77	514;887	514	JG1563;GMA1612	1291;6221	1612	1563	49	77	Augsburg	514	Genoa	TRUE	TRUE
1114	466;514	TRUE	TRUE	466	514	514	GH1563;GH1564A;GH1564B;GH1598A;JW1641	1090;1373;1508;4322;8381	1641	1563	78	466	Florence	514	Genoa	TRUE	FALSE
1115	466;514;1091;804;1274;1311	FALSE	FALSE	466	514;1091;804;1274;1311	514	GV1720	12139	1720	1720	0	466	Florence	514	Genoa	TRUE	FALSE
1116	466;514;804	TRUE	TRUE	466	514;804	514	SAB1562B;SAC1598;JW1641;FS1747;FS1761	985;4388;8332;12485;12510	1761	1562	199	466	Florence	514	Genoa	TRUE	FALSE
339	120;514	TRUE	FALSE	120	514	514	OC1623;OC1676	7743;10736	1676	1623	53	120	Basel	514	Genoa	TRUE	TRUE
3263	1443;514	FALSE	FALSE	1443	514	514	LA1597	4258	1597	1597	0	1443	Turin	514	Genoa	TRUE	FALSE
3264	1443;514;1549;23;462;1277	FALSE	FALSE	1443	514;1549;23;462;1277	514	LA1597	4259	1597	1597	0	1443	Turin	514	Genoa	TRUE	FALSE
31	30;514	TRUE	FALSE	30	514	514	OC1608;OC1611;OC1616;OC1620;OC1666;OC1676	5677;5991;6666;7218;9987;10560	1676	1608	68	30	Alessandria	514	Genoa	TRUE	FALSE
32	30;514;1006	FALSE	FALSE	30	514;1006	514	GV1720	12154	1720	1720	0	30	Alessandria	514	Genoa	TRUE	FALSE
831	345;514;1512;1415	FALSE	FALSE	345	514;1512;1415	514	LA1597	3890	1597	1597	0	345	Cremona	514	Genoa	TRUE	FALSE
1199	488;514;748	FALSE	FALSE	488	514;748	514	OC1676	10700	1676	1676	0	488	Fribourg	514	Genoa	TRUE	TRUE
1276	549;514	FALSE	FALSE	549	514	514	LA1597	4057	1597	1597	0	549	Granada	514	Genoa	TRUE	TRUE
1419	630;514	FALSE	FALSE	630	514	514	OC1623	7844	1623	1623	0	630	Hormuz	514	Genoa	TRUE	TRUE
1748	804;514	TRUE	TRUE	804	514	514	LA1597;GK1599A;GK1600;GK1601;GK1602B;OC1608;GK1609;FS1610B;OC1611;FS1615;OC1616;OC1620;FS1622;OC1623;GK1625;FS1628;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;GK1665;OC1666;FS1670;FS1672;FS1675;OC1676;GK1687;FS1700	3918;4399;4413;4427;4949;5644;5813;5845;5956;6318;6633;7183;7375;7441;8027;8059;8426;8460;8774;8944;9227;9261;9294;9803;9952;10143;10177;10456;10525;11892;11919	1700	1597	103	804	Lucca	514	Genoa	TRUE	FALSE
2328	977;514	TRUE	TRUE	977	514	514	TT1604;TT1605;TT1615;TT1618;TT1629;GS1655;GS1662B;GS1663;GS1673	5130;5376;6501;7050;8242;9127;9477;9723;10359	1673	1604	69	977	Nice	514	Genoa	TRUE	TRUE
2649	1059;514;1086;1512;1415	FALSE	FALSE	1059	514;1086;1512;1415	514	LA1597	3957	1597	1597	0	1059	Parma	514	Genoa	TRUE	FALSE
2746	1122;514;1323;830	TRUE	TRUE	1122	514;1323;830	514	TT1604;TT1605;TT1615;TT1618;TT1629;GS1655;GS1662B;GS1663;GS1673	5131;5377;6502;7051;8243;9128;9478;9724;10360	1673	1604	69	1122	Provins	514	Genoa	TRUE	TRUE
2801	1161;514	FALSE	FALSE	1161	514	514	LA1597	3977	1597	1597	0	1161	Rezza	514	Genoa	TRUE	TRUE
3005	1277;514	TRUE	FALSE	1277	514	514	AM1568;AM1605;AM1650;AM1679	2280;5582;8916;11385	1679	1568	111	1277	Savona	514	Genoa	FALSE	FALSE
